"ym","mdl","variable","value"
2017-01-01,"comm","V314",4534800
2017-02-01,"comm","V314",4695600
2017-03-01,"comm","V314",4870800
2017-04-01,"comm","V314",5059600
2017-05-01,"comm","V314",5238400
2017-06-01,"comm","V314",5448800
2017-07-01,"comm","V314",5644000
2017-08-01,"comm","V314",5880000
2017-09-01,"comm","V314",6081200
2017-10-01,"comm","V314",6323600
2017-11-01,"comm","V314",6534400
2017-12-01,"comm","V314",6772000
2018-01-01,"comm","V314",6894800
2018-02-01,"comm","V314",7034800
2018-03-01,"comm","V314",7156800
2018-04-01,"comm","V314",7277200
2018-05-01,"comm","V314",7408000
2018-06-01,"comm","V314",7526800
2018-07-01,"comm","V314",7654000
2018-08-01,"comm","V314",7784800
2018-09-01,"comm","V314",7938400
2018-10-01,"comm","V314",8079200
2018-11-01,"comm","V314",8214800
2018-12-01,"comm","V314",8387600
2016-01-01,"comm","V315",2469600
2016-02-01,"comm","V315",2610800
2016-03-01,"comm","V315",2754400
2016-04-01,"comm","V315",2908400
2016-05-01,"comm","V315",3053600
2016-06-01,"comm","V315",3207200
2016-07-01,"comm","V315",3363600
2016-08-01,"comm","V315",3545200
2016-09-01,"comm","V315",3734400
2016-10-01,"comm","V315",3954400
2016-11-01,"comm","V315",4158800
2016-12-01,"comm","V315",4382800
2017-01-01,"comm","V315",4517600
2017-02-01,"comm","V315",4674400
2017-03-01,"comm","V315",4840400
2017-04-01,"comm","V315",5020400
2017-05-01,"comm","V315",5225600
2017-06-01,"comm","V315",5436400
2017-07-01,"comm","V315",5630000
2017-08-01,"comm","V315",5828800
2017-09-01,"comm","V315",6031200
2017-10-01,"comm","V315",6248000
2017-11-01,"comm","V315",6490400
2017-12-01,"comm","V315",6703600
2018-01-01,"comm","V315",6818800
2018-02-01,"comm","V315",6946400
2018-03-01,"comm","V315",7084000
2018-04-01,"comm","V315",7213600
2018-05-01,"comm","V315",7319600
2018-06-01,"comm","V315",7490000
2018-07-01,"comm","V315",7572400
2018-08-01,"comm","V315",7718800
2018-09-01,"comm","V315",7879600
2018-10-01,"comm","V315",8044400
2018-11-01,"comm","V315",8202000
2018-12-01,"comm","V315",8346800
2016-01-01,"comm","V316",2469600
2016-02-01,"comm","V316",2602000
2016-03-01,"comm","V316",2739200
2016-04-01,"comm","V316",2898400
2016-05-01,"comm","V316",3065600
2016-06-01,"comm","V316",3228000
2016-07-01,"comm","V316",3428400
2016-08-01,"comm","V316",3603200
2016-09-01,"comm","V316",3803600
2016-10-01,"comm","V316",4016400
2016-11-01,"comm","V316",4230800
2016-12-01,"comm","V316",4469200
2017-01-01,"comm","V316",4623600
2017-02-01,"comm","V316",4812000
2017-03-01,"comm","V316",4994000
2017-04-01,"comm","V316",5162400
2017-05-01,"comm","V316",5330400
2017-06-01,"comm","V316",5498800
2017-07-01,"comm","V316",5715200
2017-08-01,"comm","V316",5954800
2017-09-01,"comm","V316",6142800
2017-10-01,"comm","V316",6369200
2017-11-01,"comm","V316",6580000
2017-12-01,"comm","V316",6811200
2018-01-01,"comm","V316",6920000
2018-02-01,"comm","V316",7035600
2018-03-01,"comm","V316",7168800
2018-04-01,"comm","V316",7298400
2018-05-01,"comm","V316",7418800
2018-06-01,"comm","V316",7558800
2018-07-01,"comm","V316",7676000
2018-08-01,"comm","V316",7812400
2018-09-01,"comm","V316",7962000
2018-10-01,"comm","V316",8116400
2018-11-01,"comm","V316",8249600
2018-12-01,"comm","V316",8398800
2016-01-01,"comm","V317",2469600
2016-02-01,"comm","V317",2596800
2016-03-01,"comm","V317",2730400
2016-04-01,"comm","V317",2866800
2016-05-01,"comm","V317",3018800
2016-06-01,"comm","V317",3192800
2016-07-01,"comm","V317",3373600
2016-08-01,"comm","V317",3566400
2016-09-01,"comm","V317",3768400
2016-10-01,"comm","V317",3981200
2016-11-01,"comm","V317",4209600
2016-12-01,"comm","V317",4440800
2017-01-01,"comm","V317",4629600
2017-02-01,"comm","V317",4791200
2017-03-01,"comm","V317",4967600
2017-04-01,"comm","V317",5126400
2017-05-01,"comm","V317",5294400
2017-06-01,"comm","V317",5497600
2017-07-01,"comm","V317",5735200
2017-08-01,"comm","V317",5958000
2017-09-01,"comm","V317",6198800
2017-10-01,"comm","V317",6441600
2017-11-01,"comm","V317",6704000
2017-12-01,"comm","V317",6970800
2018-01-01,"comm","V317",7132000
2018-02-01,"comm","V317",7276000
2018-03-01,"comm","V317",7430000
2018-04-01,"comm","V317",7548000
2018-05-01,"comm","V317",7677200
2018-06-01,"comm","V317",7825600
2018-07-01,"comm","V317",7982800
2018-08-01,"comm","V317",8129600
2018-09-01,"comm","V317",8274800
2018-10-01,"comm","V317",8433200
2018-11-01,"comm","V317",8610400
2018-12-01,"comm","V317",8770800
2016-01-01,"comm","V318",2469600
2016-02-01,"comm","V318",2590400
2016-03-01,"comm","V318",2725600
2016-04-01,"comm","V318",2872000
2016-05-01,"comm","V318",3036800
2016-06-01,"comm","V318",3205200
2016-07-01,"comm","V318",3382400
2016-08-01,"comm","V318",3557600
2016-09-01,"comm","V318",3729200
2016-10-01,"comm","V318",3918800
2016-11-01,"comm","V318",4138000
2016-12-01,"comm","V318",4354800
2017-01-01,"comm","V318",4512400
2017-02-01,"comm","V318",4693200
2017-03-01,"comm","V318",4855600
2017-04-01,"comm","V318",5015600
2017-05-01,"comm","V318",5188000
2017-06-01,"comm","V318",5388400
2017-07-01,"comm","V318",5545200
2017-08-01,"comm","V318",5766000
2017-09-01,"comm","V318",6002800
2017-10-01,"comm","V318",6226400
2017-11-01,"comm","V318",6441600
2017-12-01,"comm","V318",6691200
2018-01-01,"comm","V318",6808800
2018-02-01,"comm","V318",6936400
2018-03-01,"comm","V318",7096400
2018-04-01,"comm","V318",7219600
2018-05-01,"comm","V318",7343600
2018-06-01,"comm","V318",7503200
2018-07-01,"comm","V318",7612800
2018-08-01,"comm","V318",7678400
2018-09-01,"comm","V318",7832400
2018-10-01,"comm","V318",7969600
2018-11-01,"comm","V318",8102400
2018-12-01,"comm","V318",8236400
2016-01-01,"comm","V319",2469600
2016-02-01,"comm","V319",2606000
2016-03-01,"comm","V319",2740800
2016-04-01,"comm","V319",2889200
2016-05-01,"comm","V319",3051200
2016-06-01,"comm","V319",3233600
2016-07-01,"comm","V319",3400800
2016-08-01,"comm","V319",3578000
2016-09-01,"comm","V319",3766400
2016-10-01,"comm","V319",3967200
2016-11-01,"comm","V319",4182000
2016-12-01,"comm","V319",4401200
2017-01-01,"comm","V319",4556800
2017-02-01,"comm","V319",4724800
2017-03-01,"comm","V319",4880000
2017-04-01,"comm","V319",5080000
2017-05-01,"comm","V319",5253600
2017-06-01,"comm","V319",5436800
2017-07-01,"comm","V319",5638400
2017-08-01,"comm","V319",5826400
2017-09-01,"comm","V319",6038800
2017-10-01,"comm","V319",6229600
2017-11-01,"comm","V319",6453200
2017-12-01,"comm","V319",6676800
2018-01-01,"comm","V319",6810000
2018-02-01,"comm","V319",6885600
2018-03-01,"comm","V319",6968400
2018-04-01,"comm","V319",7078000
2018-05-01,"comm","V319",7179600
2018-06-01,"comm","V319",7306800
2018-07-01,"comm","V319",7444000
2018-08-01,"comm","V319",7601600
2018-09-01,"comm","V319",7770000
2018-10-01,"comm","V319",7950800
2018-11-01,"comm","V319",8064000
2018-12-01,"comm","V319",8233600
2016-01-01,"comm","V320",2469600
2016-02-01,"comm","V320",2601600
2016-03-01,"comm","V320",2746800
2016-04-01,"comm","V320",2890400
2016-05-01,"comm","V320",3032400
2016-06-01,"comm","V320",3194800
2016-07-01,"comm","V320",3385200
2016-08-01,"comm","V320",3572800
2016-09-01,"comm","V320",3775200
2016-10-01,"comm","V320",3970400
2016-11-01,"comm","V320",4182400
2016-12-01,"comm","V320",4413200
2017-01-01,"comm","V320",4576000
2017-02-01,"comm","V320",4726800
2017-03-01,"comm","V320",4897200
2017-04-01,"comm","V320",5093600
2017-05-01,"comm","V320",5282000
2017-06-01,"comm","V320",5458000
2017-07-01,"comm","V320",5662000
2017-08-01,"comm","V320",5864800
2017-09-01,"comm","V320",6077200
2017-10-01,"comm","V320",6296000
2017-11-01,"comm","V320",6504400
2017-12-01,"comm","V320",6706400
2018-01-01,"comm","V320",6829600
2018-02-01,"comm","V320",6966800
2018-03-01,"comm","V320",7074800
2018-04-01,"comm","V320",7177600
2018-05-01,"comm","V320",7287600
2018-06-01,"comm","V320",7436800
2018-07-01,"comm","V320",7556400
2018-08-01,"comm","V320",7714400
2018-09-01,"comm","V320",7827200
2018-10-01,"comm","V320",7991600
2018-11-01,"comm","V320",8123600
2018-12-01,"comm","V320",8244000
2016-01-01,"comm","V321",2469600
2016-02-01,"comm","V321",2602400
2016-03-01,"comm","V321",2732400
2016-04-01,"comm","V321",2878000
2016-05-01,"comm","V321",3019200
2016-06-01,"comm","V321",3170400
2016-07-01,"comm","V321",3355600
2016-08-01,"comm","V321",3554800
2016-09-01,"comm","V321",3763200
2016-10-01,"comm","V321",3958000
2016-11-01,"comm","V321",4164400
2016-12-01,"comm","V321",4414400
2017-01-01,"comm","V321",4576800
2017-02-01,"comm","V321",4725600
2017-03-01,"comm","V321",4892400
2017-04-01,"comm","V321",5062000
2017-05-01,"comm","V321",5231200
2017-06-01,"comm","V321",5399600
2017-07-01,"comm","V321",5608400
2017-08-01,"comm","V321",5817200
2017-09-01,"comm","V321",6037200
2017-10-01,"comm","V321",6241200
2017-11-01,"comm","V321",6470000
2017-12-01,"comm","V321",6712000
2018-01-01,"comm","V321",6846000
2018-02-01,"comm","V321",6942800
2018-03-01,"comm","V321",7078400
2018-04-01,"comm","V321",7193200
2018-05-01,"comm","V321",7333600
2018-06-01,"comm","V321",7407200
2018-07-01,"comm","V321",7541200
2018-08-01,"comm","V321",7688800
2018-09-01,"comm","V321",7854000
2018-10-01,"comm","V321",7984800
2018-11-01,"comm","V321",8086000
2018-12-01,"comm","V321",8252000
2016-01-01,"comm","V322",2469600
2016-02-01,"comm","V322",2596400
2016-03-01,"comm","V322",2736400
2016-04-01,"comm","V322",2874400
2016-05-01,"comm","V322",3046400
2016-06-01,"comm","V322",3205600
2016-07-01,"comm","V322",3366400
2016-08-01,"comm","V322",3559200
2016-09-01,"comm","V322",3751600
2016-10-01,"comm","V322",3973200
2016-11-01,"comm","V322",4202400
2016-12-01,"comm","V322",4442400
2017-01-01,"comm","V322",4615200
2017-02-01,"comm","V322",4778400
2017-03-01,"comm","V322",4954800
2017-04-01,"comm","V322",5137600
2017-05-01,"comm","V322",5347200
2017-06-01,"comm","V322",5554000
2017-07-01,"comm","V322",5748400
2017-08-01,"comm","V322",5958800
2017-09-01,"comm","V322",6194800
2017-10-01,"comm","V322",6423600
2017-11-01,"comm","V322",6673600
2017-12-01,"comm","V322",6919600
2018-01-01,"comm","V322",7050400
2018-02-01,"comm","V322",7177200
2018-03-01,"comm","V322",7302000
2018-04-01,"comm","V322",7429600
2018-05-01,"comm","V322",7558800
2018-06-01,"comm","V322",7704800
2018-07-01,"comm","V322",7834400
2018-08-01,"comm","V322",7989600
2018-09-01,"comm","V322",8146800
2018-10-01,"comm","V322",8286800
2018-11-01,"comm","V322",8425200
2018-12-01,"comm","V322",8560000
2016-01-01,"comm","V323",2469600
2016-02-01,"comm","V323",2597600
2016-03-01,"comm","V323",2724800
2016-04-01,"comm","V323",2870800
2016-05-01,"comm","V323",3031600
2016-06-01,"comm","V323",3192400
2016-07-01,"comm","V323",3375600
2016-08-01,"comm","V323",3566800
2016-09-01,"comm","V323",3753600
2016-10-01,"comm","V323",3952400
2016-11-01,"comm","V323",4159600
2016-12-01,"comm","V323",4360800
2017-01-01,"comm","V323",4511600
2017-02-01,"comm","V323",4676000
2017-03-01,"comm","V323",4848800
2017-04-01,"comm","V323",5032400
2017-05-01,"comm","V323",5216800
2017-06-01,"comm","V323",5425200
2017-07-01,"comm","V323",5617600
2017-08-01,"comm","V323",5828000
2017-09-01,"comm","V323",6062400
2017-10-01,"comm","V323",6273600
2017-11-01,"comm","V323",6481600
2017-12-01,"comm","V323",6708000
2018-01-01,"comm","V323",6843200
2018-02-01,"comm","V323",6953200
2018-03-01,"comm","V323",7062800
2018-04-01,"comm","V323",7171200
2018-05-01,"comm","V323",7281600
2018-06-01,"comm","V323",7415200
2018-07-01,"comm","V323",7568000
2018-08-01,"comm","V323",7702000
2018-09-01,"comm","V323",7823200
2018-10-01,"comm","V323",7979600
2018-11-01,"comm","V323",8101600
2018-12-01,"comm","V323",8256000
2016-01-01,"comm","V324",2469600
2016-02-01,"comm","V324",2608000
2016-03-01,"comm","V324",2738800
2016-04-01,"comm","V324",2888000
2016-05-01,"comm","V324",3031600
2016-06-01,"comm","V324",3210800
2016-07-01,"comm","V324",3386000
2016-08-01,"comm","V324",3582400
2016-09-01,"comm","V324",3768000
2016-10-01,"comm","V324",3971600
2016-11-01,"comm","V324",4186000
2016-12-01,"comm","V324",4426400
2017-01-01,"comm","V324",4586000
2017-02-01,"comm","V324",4758400
2017-03-01,"comm","V324",4943200
2017-04-01,"comm","V324",5124400
2017-05-01,"comm","V324",5304800
2017-06-01,"comm","V324",5470400
2017-07-01,"comm","V324",5670800
2017-08-01,"comm","V324",5881200
2017-09-01,"comm","V324",6087200
2017-10-01,"comm","V324",6301200
2017-11-01,"comm","V324",6534400
2017-12-01,"comm","V324",6790400
2018-01-01,"comm","V324",6910000
2018-02-01,"comm","V324",6992400
2018-03-01,"comm","V324",7111600
2018-04-01,"comm","V324",7248800
2018-05-01,"comm","V324",7396800
2018-06-01,"comm","V324",7540400
2018-07-01,"comm","V324",7648800
2018-08-01,"comm","V324",7746000
2018-09-01,"comm","V324",7869600
2018-10-01,"comm","V324",7993200
2018-11-01,"comm","V324",8111600
2018-12-01,"comm","V324",8244000
2016-01-01,"comm","V325",2469600
2016-02-01,"comm","V325",2602400
2016-03-01,"comm","V325",2743200
2016-04-01,"comm","V325",2894000
2016-05-01,"comm","V325",3048800
2016-06-01,"comm","V325",3214400
2016-07-01,"comm","V325",3394000
2016-08-01,"comm","V325",3569200
2016-09-01,"comm","V325",3756800
2016-10-01,"comm","V325",3954400
2016-11-01,"comm","V325",4186000
2016-12-01,"comm","V325",4399600
2017-01-01,"comm","V325",4556000
2017-02-01,"comm","V325",4706800
2017-03-01,"comm","V325",4867200
2017-04-01,"comm","V325",5022800
2017-05-01,"comm","V325",5214400
2017-06-01,"comm","V325",5407200
2017-07-01,"comm","V325",5604000
2017-08-01,"comm","V325",5820400
2017-09-01,"comm","V325",6052400
2017-10-01,"comm","V325",6283600
2017-11-01,"comm","V325",6480000
2017-12-01,"comm","V325",6691600
2018-01-01,"comm","V325",6823600
2018-02-01,"comm","V325",6946800
2018-03-01,"comm","V325",7088000
2018-04-01,"comm","V325",7209600
2018-05-01,"comm","V325",7327200
2018-06-01,"comm","V325",7463600
2018-07-01,"comm","V325",7608400
2018-08-01,"comm","V325",7741200
2018-09-01,"comm","V325",7903200
2018-10-01,"comm","V325",8060400
2018-11-01,"comm","V325",8178800
2018-12-01,"comm","V325",8353200
2016-01-01,"comm","V326",2469600
2016-02-01,"comm","V326",2598800
2016-03-01,"comm","V326",2734800
2016-04-01,"comm","V326",2886800
2016-05-01,"comm","V326",3039200
2016-06-01,"comm","V326",3208000
2016-07-01,"comm","V326",3387200
2016-08-01,"comm","V326",3576000
2016-09-01,"comm","V326",3749200
2016-10-01,"comm","V326",3944800
2016-11-01,"comm","V326",4163200
2016-12-01,"comm","V326",4405600
2017-01-01,"comm","V326",4552800
2017-02-01,"comm","V326",4717200
2017-03-01,"comm","V326",4884000
2017-04-01,"comm","V326",5091600
2017-05-01,"comm","V326",5277200
2017-06-01,"comm","V326",5456000
2017-07-01,"comm","V326",5632400
2017-08-01,"comm","V326",5824400
2017-09-01,"comm","V326",6022800
2017-10-01,"comm","V326",6209600
2017-11-01,"comm","V326",6403200
2017-12-01,"comm","V326",6623600
2018-01-01,"comm","V326",6740400
2018-02-01,"comm","V326",6846400
2018-03-01,"comm","V326",6981200
2018-04-01,"comm","V326",7100000
2018-05-01,"comm","V326",7224800
2018-06-01,"comm","V326",7356400
2018-07-01,"comm","V326",7468000
2018-08-01,"comm","V326",7614800
2018-09-01,"comm","V326",7776000
2018-10-01,"comm","V326",7917200
2018-11-01,"comm","V326",8026800
2018-12-01,"comm","V326",8169600
2016-01-01,"comm","V327",2469600
2016-02-01,"comm","V327",2595200
2016-03-01,"comm","V327",2726800
2016-04-01,"comm","V327",2874400
2016-05-01,"comm","V327",3014000
2016-06-01,"comm","V327",3168400
2016-07-01,"comm","V327",3348000
2016-08-01,"comm","V327",3530400
2016-09-01,"comm","V327",3715200
2016-10-01,"comm","V327",3928800
2016-11-01,"comm","V327",4149600
2016-12-01,"comm","V327",4358400
2017-01-01,"comm","V327",4524800
2017-02-01,"comm","V327",4701600
2017-03-01,"comm","V327",4880000
2017-04-01,"comm","V327",5044400
2017-05-01,"comm","V327",5222000
2017-06-01,"comm","V327",5389600
2017-07-01,"comm","V327",5571600
2017-08-01,"comm","V327",5782000
2017-09-01,"comm","V327",5944000
2017-10-01,"comm","V327",6153600
2017-11-01,"comm","V327",6372400
2017-12-01,"comm","V327",6592000
2018-01-01,"comm","V327",6696800
2018-02-01,"comm","V327",6790000
2018-03-01,"comm","V327",6906000
2018-04-01,"comm","V327",7029600
2018-05-01,"comm","V327",7158800
2018-06-01,"comm","V327",7286400
2018-07-01,"comm","V327",7379600
2018-08-01,"comm","V327",7509200
2018-09-01,"comm","V327",7680800
2018-10-01,"comm","V327",7842000
2018-11-01,"comm","V327",7957200
2018-12-01,"comm","V327",8068800
2016-01-01,"comm","V328",2469600
2016-02-01,"comm","V328",2603600
2016-03-01,"comm","V328",2738800
2016-04-01,"comm","V328",2896000
2016-05-01,"comm","V328",3041200
2016-06-01,"comm","V328",3208800
2016-07-01,"comm","V328",3364800
2016-08-01,"comm","V328",3556400
2016-09-01,"comm","V328",3751200
2016-10-01,"comm","V328",3948400
2016-11-01,"comm","V328",4162400
2016-12-01,"comm","V328",4405600
2017-01-01,"comm","V328",4570400
2017-02-01,"comm","V328",4737600
2017-03-01,"comm","V328",4906000
2017-04-01,"comm","V328",5107200
2017-05-01,"comm","V328",5306000
2017-06-01,"comm","V328",5508800
2017-07-01,"comm","V328",5714000
2017-08-01,"comm","V328",5933600
2017-09-01,"comm","V328",6166400
2017-10-01,"comm","V328",6396800
2017-11-01,"comm","V328",6634000
2017-12-01,"comm","V328",6843600
2018-01-01,"comm","V328",6980000
2018-02-01,"comm","V328",7098400
2018-03-01,"comm","V328",7256000
2018-04-01,"comm","V328",7399600
2018-05-01,"comm","V328",7532400
2018-06-01,"comm","V328",7654000
2018-07-01,"comm","V328",7788800
2018-08-01,"comm","V328",7938000
2018-09-01,"comm","V328",8109200
2018-10-01,"comm","V328",8249600
2018-11-01,"comm","V328",8395600
2018-12-01,"comm","V328",8554400
2016-01-01,"comm","V329",2469600
2016-02-01,"comm","V329",2590400
2016-03-01,"comm","V329",2722000
2016-04-01,"comm","V329",2871200
2016-05-01,"comm","V329",3039600
2016-06-01,"comm","V329",3191600
2016-07-01,"comm","V329",3356800
2016-08-01,"comm","V329",3534800
2016-09-01,"comm","V329",3715600
2016-10-01,"comm","V329",3902400
2016-11-01,"comm","V329",4108000
2016-12-01,"comm","V329",4335200
2017-01-01,"comm","V329",4480800
2017-02-01,"comm","V329",4628000
2017-03-01,"comm","V329",4782400
2017-04-01,"comm","V329",4949600
2017-05-01,"comm","V329",5120400
2017-06-01,"comm","V329",5280800
2017-07-01,"comm","V329",5492000
2017-08-01,"comm","V329",5665600
2017-09-01,"comm","V329",5886400
2017-10-01,"comm","V329",6132400
2017-11-01,"comm","V329",6341200
2017-12-01,"comm","V329",6585600
2018-01-01,"comm","V329",6708400
2018-02-01,"comm","V329",6805200
2018-03-01,"comm","V329",6940000
2018-04-01,"comm","V329",7070800
2018-05-01,"comm","V329",7177600
2018-06-01,"comm","V329",7312400
2018-07-01,"comm","V329",7453200
2018-08-01,"comm","V329",7581600
2018-09-01,"comm","V329",7680400
2018-10-01,"comm","V329",7853600
2018-11-01,"comm","V329",8026000
2018-12-01,"comm","V329",8200800
2016-01-01,"comm","V330",2469600
2016-02-01,"comm","V330",2604000
2016-03-01,"comm","V330",2759600
2016-04-01,"comm","V330",2887600
2016-05-01,"comm","V330",3054000
2016-06-01,"comm","V330",3228400
2016-07-01,"comm","V330",3412000
2016-08-01,"comm","V330",3586400
2016-09-01,"comm","V330",3772800
2016-10-01,"comm","V330",3988400
2016-11-01,"comm","V330",4188000
2016-12-01,"comm","V330",4426400
2017-01-01,"comm","V330",4607200
2017-02-01,"comm","V330",4772400
2017-03-01,"comm","V330",4920000
2017-04-01,"comm","V330",5101600
2017-05-01,"comm","V330",5310400
2017-06-01,"comm","V330",5488400
2017-07-01,"comm","V330",5696800
2017-08-01,"comm","V330",5922800
2017-09-01,"comm","V330",6162000
2017-10-01,"comm","V330",6395600
2017-11-01,"comm","V330",6613600
2017-12-01,"comm","V330",6882800
2018-01-01,"comm","V330",7037200
2018-02-01,"comm","V330",7131200
2018-03-01,"comm","V330",7281600
2018-04-01,"comm","V330",7420000
2018-05-01,"comm","V330",7577200
2018-06-01,"comm","V330",7671200
2018-07-01,"comm","V330",7787200
2018-08-01,"comm","V330",7926800
2018-09-01,"comm","V330",8096800
2018-10-01,"comm","V330",8239200
2018-11-01,"comm","V330",8412000
2018-12-01,"comm","V330",8584400
2016-01-01,"comm","V331",2469600
2016-02-01,"comm","V331",2593200
2016-03-01,"comm","V331",2725600
2016-04-01,"comm","V331",2876800
2016-05-01,"comm","V331",3038800
2016-06-01,"comm","V331",3206800
2016-07-01,"comm","V331",3375200
2016-08-01,"comm","V331",3576800
2016-09-01,"comm","V331",3758000
2016-10-01,"comm","V331",3944000
2016-11-01,"comm","V331",4160000
2016-12-01,"comm","V331",4380000
2017-01-01,"comm","V331",4547200
2017-02-01,"comm","V331",4734800
2017-03-01,"comm","V331",4906400
2017-04-01,"comm","V331",5117200
2017-05-01,"comm","V331",5309600
2017-06-01,"comm","V331",5489200
2017-07-01,"comm","V331",5647600
2017-08-01,"comm","V331",5880400
2017-09-01,"comm","V331",6078000
2017-10-01,"comm","V331",6290800
2017-11-01,"comm","V331",6503200
2017-12-01,"comm","V331",6721600
2018-01-01,"comm","V331",6879200
2018-02-01,"comm","V331",7002400
2018-03-01,"comm","V331",7138400
2018-04-01,"comm","V331",7228800
2018-05-01,"comm","V331",7342800
2018-06-01,"comm","V331",7494400
2018-07-01,"comm","V331",7643600
2018-08-01,"comm","V331",7744000
2018-09-01,"comm","V331",7874400
2018-10-01,"comm","V331",8033200
2018-11-01,"comm","V331",8172400
2018-12-01,"comm","V331",8328800
2016-01-01,"comm","V332",2469600
2016-02-01,"comm","V332",2621200
2016-03-01,"comm","V332",2762400
2016-04-01,"comm","V332",2921200
2016-05-01,"comm","V332",3078000
2016-06-01,"comm","V332",3256800
2016-07-01,"comm","V332",3446400
2016-08-01,"comm","V332",3629200
2016-09-01,"comm","V332",3827600
2016-10-01,"comm","V332",4027200
2016-11-01,"comm","V332",4236000
2016-12-01,"comm","V332",4479200
2017-01-01,"comm","V332",4641200
2017-02-01,"comm","V332",4800400
2017-03-01,"comm","V332",4981600
2017-04-01,"comm","V332",5162800
2017-05-01,"comm","V332",5365600
2017-06-01,"comm","V332",5562000
2017-07-01,"comm","V332",5765600
2017-08-01,"comm","V332",5963600
2017-09-01,"comm","V332",6170800
2017-10-01,"comm","V332",6393200
2017-11-01,"comm","V332",6595200
2017-12-01,"comm","V332",6807200
2018-01-01,"comm","V332",6955200
2018-02-01,"comm","V332",7065600
2018-03-01,"comm","V332",7202000
2018-04-01,"comm","V332",7339200
2018-05-01,"comm","V332",7508800
2018-06-01,"comm","V332",7624400
2018-07-01,"comm","V332",7759600
2018-08-01,"comm","V332",7936800
2018-09-01,"comm","V332",8064800
2018-10-01,"comm","V332",8262800
2018-11-01,"comm","V332",8394000
2018-12-01,"comm","V332",8554000
2016-01-01,"comm","V333",2469600
2016-02-01,"comm","V333",2612800
2016-03-01,"comm","V333",2760800
2016-04-01,"comm","V333",2912400
2016-05-01,"comm","V333",3066000
2016-06-01,"comm","V333",3222000
2016-07-01,"comm","V333",3405200
2016-08-01,"comm","V333",3606800
2016-09-01,"comm","V333",3794400
2016-10-01,"comm","V333",3992800
2016-11-01,"comm","V333",4204400
2016-12-01,"comm","V333",4435200
2017-01-01,"comm","V333",4612000
2017-02-01,"comm","V333",4779600
2017-03-01,"comm","V333",4947600
2017-04-01,"comm","V333",5114400
2017-05-01,"comm","V333",5298400
2017-06-01,"comm","V333",5494000
2017-07-01,"comm","V333",5674800
2017-08-01,"comm","V333",5905200
2017-09-01,"comm","V333",6108800
2017-10-01,"comm","V333",6353200
2017-11-01,"comm","V333",6593600
2017-12-01,"comm","V333",6846400
2018-01-01,"comm","V333",6982800
2018-02-01,"comm","V333",7106400
2018-03-01,"comm","V333",7227600
2018-04-01,"comm","V333",7338000
2018-05-01,"comm","V333",7452800
2018-06-01,"comm","V333",7585600
2018-07-01,"comm","V333",7750000
2018-08-01,"comm","V333",7884000
2018-09-01,"comm","V333",8086800
2018-10-01,"comm","V333",8242800
2018-11-01,"comm","V333",8379600
2018-12-01,"comm","V333",8533200
2016-01-01,"comm","V334",2469600
2016-02-01,"comm","V334",2608000
2016-03-01,"comm","V334",2728000
2016-04-01,"comm","V334",2875200
2016-05-01,"comm","V334",3033200
2016-06-01,"comm","V334",3187200
2016-07-01,"comm","V334",3363600
2016-08-01,"comm","V334",3534000
2016-09-01,"comm","V334",3714400
2016-10-01,"comm","V334",3911200
2016-11-01,"comm","V334",4110800
2016-12-01,"comm","V334",4331600
2017-01-01,"comm","V334",4475600
2017-02-01,"comm","V334",4629200
2017-03-01,"comm","V334",4812400
2017-04-01,"comm","V334",4998400
2017-05-01,"comm","V334",5183600
2017-06-01,"comm","V334",5361600
2017-07-01,"comm","V334",5570000
2017-08-01,"comm","V334",5770800
2017-09-01,"comm","V334",5962400
2017-10-01,"comm","V334",6171600
2017-11-01,"comm","V334",6388400
2017-12-01,"comm","V334",6629200
2018-01-01,"comm","V334",6720400
2018-02-01,"comm","V334",6858000
2018-03-01,"comm","V334",6982800
2018-04-01,"comm","V334",7109600
2018-05-01,"comm","V334",7220000
2018-06-01,"comm","V334",7324800
2018-07-01,"comm","V334",7460400
2018-08-01,"comm","V334",7567200
2018-09-01,"comm","V334",7711600
2018-10-01,"comm","V334",7830800
2018-11-01,"comm","V334",7966000
2018-12-01,"comm","V334",8129200
2016-01-01,"comm","V335",2469600
2016-02-01,"comm","V335",2603200
2016-03-01,"comm","V335",2746000
2016-04-01,"comm","V335",2882000
2016-05-01,"comm","V335",3022800
2016-06-01,"comm","V335",3199200
2016-07-01,"comm","V335",3370000
2016-08-01,"comm","V335",3550400
2016-09-01,"comm","V335",3722400
2016-10-01,"comm","V335",3941200
2016-11-01,"comm","V335",4150400
2016-12-01,"comm","V335",4362800
2017-01-01,"comm","V335",4552000
2017-02-01,"comm","V335",4721200
2017-03-01,"comm","V335",4886000
2017-04-01,"comm","V335",5045200
2017-05-01,"comm","V335",5219600
2017-06-01,"comm","V335",5424800
2017-07-01,"comm","V335",5628800
2017-08-01,"comm","V335",5784000
2017-09-01,"comm","V335",5970800
2017-10-01,"comm","V335",6190000
2017-11-01,"comm","V335",6374400
2017-12-01,"comm","V335",6611600
2018-01-01,"comm","V335",6760400
2018-02-01,"comm","V335",6877200
2018-03-01,"comm","V335",7025600
2018-04-01,"comm","V335",7132400
2018-05-01,"comm","V335",7283600
2018-06-01,"comm","V335",7449200
2018-07-01,"comm","V335",7566400
2018-08-01,"comm","V335",7708400
2018-09-01,"comm","V335",7836400
